Organization Id,Name,Website
164025452,SLATE Partners,slatepartnersllc.com
164025554,Ohio Police and Fire,op-f.org
164025587,Jl Properties,jlproperties.com
164026296,Regis Jesuit High School,regisjesuit.com
164026482,United States Postal Service,usps.gov
164028552,Consilium Capital Limited,consiliumcapital.co.uk
164029479,VailNet/ColoradoNet,vail.net
164029713,Thecamp,thecamp.fr
164030435,Cornerstone Holdings,cstoneholdings.com
164030480,TEMPORIS CAPITAL,temporiscapital.com
164030761,B. Riley Wealth Management,brileywealth.com
164030929,Vineyard 29,vineyard29.com
164030979,COWI,cowi.com
164031321,Nutrien,nutrien.com
164031343,DigiBuild,digibuild.com
164031773,ECOR,ecorglobal.com
164032075,InvestCF,invest-corporate-finance.com
164032149,Connecting Food,connecting-food.com
164032910,Porsche Digital,porsche.digital
164032940,Greenrock Capital,greenrockcapital.com
164032977,Centennial Realty Advisors,centennialrealtyadvisors.com
164033316,IEEP,ieep.eu
164719786,Greater Colorado Venture Fund,greatercolorado.vc
164719835,For Good Ventures,forgoodventures.com
164721819,greenweb,greenweb.ir
164722354,Xiant Technologies,xiantinc.com
164722370,Trailhead Capital,trailheadcap.com
164722949,IngeniousIO,ingeniousio.com
164722991,WVV Capital,wvvcapital.com
164723349,Transect,transect.com
164723619,Ahren Innovation Capital,ahreninnovationcapital.com
164724424,Russell Investments,russellinvestments.com
164725637,Incitec Pivot,incitecpivot.com.au
164725948,博報堂広報室,hakuhodo.co.jp
164726157,Hamanasi Resort,hamanasi.com
164726254,RenewWest,renewwest.com
164726710,SRGNC,srgnc.com
164728617,Foresight,fsmgmt.co
164732239,HLI • investment • consulting • advisory services,hli.re
164733461,Oculogx,oculogx.com
164733773,Komatsu,komatsuna.com
164734871,Point Pickup,pointpickup.com
164736055,Private Capital Development,capitalmobilization.com
164736542,simuwatt,simuwatt.com
164736618,PerspeXo,perspexo.com
164738289,Innovation Lab,innovationlab.net
164740834,Kaley Klemp,kaleyklemp.com
164742164,Follow Apps,follow-apps.com
164742310,FlyWire,flywirecameras.com
164742925,Ohos,myohos.com
164743115,HighVibe Network,highvibe.network
164745359,Century Management Services,centuryny.com
164746996,Colocation DCI Data Center Inteligente,dci.net
164747445,Kasselman,kasselman.com
164747912,Trade Radio,radia.com
164747973,EllisDon,ellisdon.com
164748772,M25 Group,m25group.com
164749804,Kiss The Ground,kisstheground.com
164750775,Blue Angels Investment Group,sea-ahead.com
164754177,Life Line Financial Group,llfg-us.com
164754766,Lucros BV.,lucros-group.eu
164754781,Interseroh,interseroh.de
164754934,EC Mergers & Acquisitions,ec-ma.com
164755477,Prova PR,provapr.co.uk
164755922,WaterAid,wateraid.org
164756029,OWL PRIVATE OFFICE,owlprivateoffice.com
164756432,Monaco Telecom,monaco.mc
164757940,AG Studios,agstudios.com
164758802,Hassell,hassellstudio.com
164759002,Arturo,arturo.ai
178045323,Grupo Casais,casais.pt
180424114,Mishra Consulting,mishraconsulting.com
187628050,CLIP,clip.bike
197470095,Bison Trails,bisontrails.co
197471239,WestWave Capital,westwavecapital.com
197471435,CRADLE,cradleinc.com
197472077,Membrion,membrion.com
197472509,Beverly Pacific,bevpacllc.com
197472987,Momentum IoT,momentumiot.com
197479295,Divert,divertinc.com
197480018,Pulsa,pulsasensors.com
197480559,Wood,woodplc.com
197481055,Limeloop,thelimeloop.com
197483350,Bye Aerospace,byeaerospace.com
197483715,Soluna,soluna.io
197484048,Bio-K+ International,biokplus.com
197486489,Matt Golden,efficiency.org
197487646,Xnergy,xnergy.com
197487779,Fohlio,fohlio.com
197491320,Eurofins,eurofinsus.com
197491495,Restaurant 3000,restaurant3000.com
197491885,Renova Capital Partners,renovacapitalpartners.com
197491886,Mark Eddy,markeddycommunications.com
197491892,Colorado Solar Energy Industries Association,coseia.org
197492301,Touch Producciones y Eventos Ltda.,touch.cl
197492311,Markel Homes,markelhomes.com
197492312,Sanitas Advisors,sanitasadvisors.com
197492321,Schoolcraft Capital,schoolcraftcapital.com
197492413,Walker Impact Strategies,walkerimpact.com
197492657,Digitiqe,digitiqe.com
197492658,Innovative Support Services & Analytics Consulting (ISSAC ),issaccorp.com
197492896,Nori,nori.com
197493191,Traxion,traxion.co
197493321,Datakwip,datakwip.com
197493325,SunTech Drive,suntechdrive.com
197493701,Catena,catenafastigheter.se
197495106,Usbek & Rica,usbeketrica.com
197497443,2-3 degrees,3degrees.com
197497518,CO-LABS,co-labs.org
197498134,United Aircraft Technologies,uairtek.com
197498505,Moneda Asset Management,moneda.cl
197506071,Stone Barns Center for Food and Agriculture,stonebarnscenter.org
197508794,Momentum Technology Group,momentum.technology
197508802,Rye Development,ryedevelopment.com
197509435,N2 Communications,n2communicationsllc.com
197509447,Payload,payload.com
197509514,Jamie Clarke,jamieclarke.com
197509923,re# studio,rehashstudio.com
197511025,The Seminole Companies,seminolefinancialservices.com
197511046,Joyce & Associates P.C.,joyceassoc.com
197511246,SIMPLE Marketplace,simple123.com
197511604,AGC,adirondackgrowthcapital.com
197514602,Archistar.ai,archistar.ai
197514697,Whittinghill Aerospace,whittinghillaerospace.com
197514764,Boulder County,bouldercounty.org
197515244,BoKlok,boklok.se
197515500,The Faraday Grid,faradaygrid.com
197515848,Innovation Accelerator Foundation,innovationaccelerator.org
197516248,Impact Management Project,impactmanagementproject.com
197517190,MetroLab Network,metrolabnetwork.org
197517281,"Hutchins Clenney       Rumsey Huckaby, PC",hcrhcpa.com
197518363,Duet ride,duetinc.com
197518830,Invest Georgia,investgeorgia.net
197520054,maiot,maiot.io
197520253,RTD,rtd-denver.com
197522284,BonBillo,bonbillo.com
197523716,Applied Invention,appliedinvention.com
197523785,Trade Compliance Group,tradecompliancegroup.com
198218735,Duet Design Group,duetdesigngroup.com
198218942,Dapix,dapix.io
198219301,IntelliFlux Controls,ifctrl.com
198219380,GFR Fund,gfrfund.com
198220162,Alain Pinel Realtors,apr.com
198220174,CFV Ventures,fintechvc.us
198221663,Tacit,tacit.io
198222311,Veridict AB,veridict.com
198222385,Invescom Corporate Finance,invescom.hu
198222393,Veikko Laine Oy,veikkolaine.fi
198224831,RaySecur,raysecur.com
198224960,WeatherBuild,weather.build
198226734,Happyfeed,happyfeed.co
198227117,Overland Oil & Gas,overlandoil.com
198228616,Miller-Eads,miller-eads.com
198228712,California Hydrogen,californiahydrogen.org
198230090,Santa Teresa High School,esuhsd.org
198230747,Edwin Coe,edwincoe.com
198231137,The Nichols Partnership,nicholspartnership.com
198231355,McCullough’s Wrecker Service,montana.com
198235066,Pliancy,pliancy.com
198238791,Oregon Marketing Group,andpac.com
198240508,Colorado Enterprise Fund,coloradoenterprisefund.org
198240571,Buttonwood,buttonwoodnetwork.com
198242672,Greyrock Commons Homeowners Association,greyrock.org
198243466,De Hoge Dennen,dehogedennen.com
198247365,Nico Johnson,mysuncast.com
198247881,Gravitricity,gravitricity.com
198248076,Outlook.com,aviatnet.com
198249040,Green by John,greenbyjohn.com
200337883,Amply Power,amplypower.com
200338242,Femtosense,femtosense.ai
200338881,Mission Blue,mission-blue.org
200339407,Swift Solar,swiftsolar.com
200339691,NOEMIS Ventures,noemisventures.com
200340263,Lilac Solutions,lilacsolutions.com
200340281,TOMIS,tomis.tech
200340597,TEPCO Ventures,tepcoventures.co.jp
200340939,National Car Charging,nationalcarcharging.com
200340970,PhotoPad,photopad.co
200341073,Watt Time,watttime.org
200342336,RATIO Group,ratioim.com
200342423,Media Mobilize,mediamobilize.com
200344225,RAD Urban,radurban.com
200345798,Aquarion Water,aquarionwater.com
200346677,VFD Marketing,vfdmarketing.com
200351606,Resource Land Holdings,rlholdings.com
200355071,Iterate Labs,iteratelabs.co
200356243,RVH DESIGN,rvhdesign.com
200356493,"Litvak Litvak Mehrtens and Carlton, P.C.",familyatty.com
200360442,Distributed Sun,distributedsun.com
200361928,HILTS Global,hiltsglobal.com
200362186,TrenLot,trenlot.io
200362848,The Rudin Group,therudingroup.com
201776993,XperDi,xperdi.com
201777276,METR,metr.systems
201777662,Nodes & Links,nodeslinks.com
201778145,Sellout,selloutapp.com
201778537,UnternehmerTUM,unternehmertum.de
201778539,Bramble Energy,brambleenergy.com
201778741,MIT Solve,solve.mit.edu
201779284,Agora,helloagora.com
201779769,Alasco,alasco.de
201780008,SynTech Bioenergy,syntechbioenergy.com
201780205,East West Partners,ewpartners.com
201782001,Mission Hospice,missionhospice.org
201794465,Thrival Concepts,thrivalconcepts.com
201794701,McMillan Agency,mcmillan.com
201795143,Fervo Energy,fervoenergy.com
201803587,SWTCH,getswtch.com
201804390,OLI,my-oli.com
201804489,Vertex Software,vertexvis.com
201805870,Quinn Snacks,quinnsnacks.com
201808301,Berge,berge.io
201808859,Indra,indra.com
201812325,Strategic Insight Group,sigintelligence.com
201813037,Inflection Pt Agency,inflectionpointagency.com
201814731,InnovationCollective,innovationcollective.co
201815496,PBI Research Inst.,pbi.fi
201815790,Horizon Cable,horizoncable.com
201816084,MVP Performance Institute,mvpperformance.com
201816414,MCE,mcecleanenergy.org
201823325,Caricaco,caricaco.com
201830313,Enable,enable.com
202530776,Renewlogy,renewlogy.com
202530903,Evolv Ventures,evolv.vc
202533822,Kekst CNC,kekstcnc.com
202534209,Solebury Trout,soleburytrout.com
202535872,Spin,spinlectrix.com
202536755,Aethon Partners,aethonpartners.co.uk
202539006,apixworldwide,apixworldwide.com
202539317,Kehillah Jewish High School,kehillah.org
202539721,MCPHARLIN SPRINKLES & THOMAS,mstpartners.com
202540711,Mirr Ranch Group,mirrranchgroup.com
202543096,Lallemand & Legros Lawfirm,lallemand-legros.be
202545347,Von Strasser Winery,vonstrasser.com
202552532,Learn Immersive,learnimmersive.com
202556512,Proteum,proteum.io
202561966,TOPUCU,topucu.com
202562333,TillmanCarlson,tillmancarlson.com
202563279,"Paleoista, by Nell Stephenson",paleoista.com
202567292,Star America Infrastructure Partners,starinfrapartners.com
203269242,MFB Fertility,mfbfertility.com
203269855,Alpana Ventures,alpana-ventures.ch
203270156,Clearvision Ventures,clearvisionventures.com
203270805,Path Robotics,path-robotics.com
203272561,Watson Institute,watson.is
203272584,Share&Charge Foundation,shareandcharge.com
203273417,Cerberus,cerberuscapital.com
203275451,Anvl,anvl.com
203275539,Greengold Constructn,greengoldbuild.com
203275667,mediva,mediva.co.jp
203283061,The Conti Group,thecontigroup.com
203287968,STG,stgresults.com
203288965,Sweet Grass Kitchen,sweetgrasskitchen.com
203292349,Another Ventures,anotherventures.com
203292964,Live Power,lpi.energy
203295012,Mercado Labs,mercadolabs.com
203295494,"Greensparc, Inc.",greensparc.com
203299109,Product Lab,productlab.com
203299565,Sam Media,sam-media.com
203299827,Bruce’s Specialty Auto,olypen.com
203300503,Evtek Solutions,evtek.co
203301619,1863 Ventures,1863ventures.net
204006508,Next47,next47.com
204006814,AlbionVC,albion.vc
204008108,Bright Machines,brightmachines.com
204008564,Amplifyher Ventures,amplifyherventures.com
204008945,Saturn Five,saturnfive.com
204009465,Hopstack,hopstack.io
204011792,Rave Social,ravesocial.co
204014443,Growshapes,growshapes.com
204029246,Rise Ventures,riseventures.com.br
204029341,Plotlogic,plotlogic.com
204030286,NPTrust,nptrust.org
204030582,Steve Connell,steveconnellcreates.com
204030589,Amber Jean,amberjean.com
204033559,Ubiquitous Energy,ubiquitous.energy
204034713,Kahn Carlin Insurance,carlin.com
204034840,LHi Group,wearelhi.com
204042088,African Leadership Network,algroup.org
204045580,Starfish Impact,starfishimpact.com
204045668,David Rockefeller Fund,drfund.org
204050241,BUILD1x,build1x.com
204050832,Del Sol Group,delsolgroup.com
204050834,Msaada Partners,msaadapartners.com
204051385,Jessie Ball duPont,dupontfund.org
204058798,Children's Minnesota,childrensmn.org
204058973,Ray Dalio,principles.com
204059022,Hover,hii-llc.net
204059034,Gore Creek Partners,gorecreekpartners.com
204059146,Homecourt Partners,homecourtpartners.com
204059160,Roenbaugh Schwalb,roenbaughschwalb.com
204059515,naturaltherapypages,naturaltherapypages.com.au
204059754,College Excel,collegeexcel.com
204067412,Raderstorf Family,raderstorf.com
204067415,Root House Studio,roothousestudio.com
204067542,Boulder JCC,boulderjcc.org
204067561,Sopher Sparn Architects,sophersparn.com
204067591,IMBA_US,imba.com
204067697,Innovators International,innovatorsinternational.com
204067729,iSupportU,isupportu.biz
204068314,Maneli Foods,manelifoods.com
204068819,Kabouter,kaboutermgmt.com
204071232,Pointguard,pointguardtech.com
204072769,Sonoma Academy,sonomaacademy.org
204074317,One 9 Investments,one9investments.com
204074874,AVX Digital,avxdigital.com
204076037,JLK Rosenberger LLP CPAs,jlkrosenberger.com
204079946,Scale Microgrid Solutions,scalemicrogridsolutions.com
205502160,M Ventures,m-ventures.com
205502391,DI - Dansk Industri,di.dk
205504231,BayWa r.e. Energy Ventures,energy-ventures.baywa-re.com
205504480,Provision Analytics,provisionanalytics.io
205504555,Nysnø,nysnoinvest.no
205506154,Dreamers VC,dreamers.vc
205506591,Windsor Communities,windsorcommunities.com
205507445,Rangri,rangri.com.br
205513806,Midas,midaslp.com
205516089,Sun Mobility,sunmobility.co.in
205521674,THE GAIN,thegain.in
205522484,Drummond Advisors,drummondadvisors.com
205522503,CEVF,cevf.com
205527949,aquaTECTURE,aqua-tecture.net
205528072,Godeke Consulting,godekeconsulting.com
205528143,Caroline Howell,ligningp.com
205528192,North Sound Management,northsoundmgt.com
205529774,GreenHouse,ghouse.org
205529780,BP Energy Partners,bpenergypartners.com
205529797,Hempitecture,hempitecture.com
205530501,Simon Mullins - ESIX,esix.org
205532887,SynBio.Info,synbio.info
205536259,Trusted Counsel,trusted-counsel.com
205541059,RenKap,renkap.com
206256510,Costa Norte & Co.,costanorteco.com
206256703,Mobbot,mobbot.ch
206256746,OSBeehives,osbeehives.com
206257233,InfiSense,infisense.com
206257334,National Grid Partners (NGP),ngpartners.com
206258169,Tocca,tocca.io
206258464,LG Technology Ventures,lgtechventures.com
206258547,Peanut Robotics,peanutrobotics.com
206267774,Restaurant Landhaus P. Friedli,hotelpwilson.com
206268308,Tectonus - Superior Seismic Solutions,tectonus.com
206269688,Placesign,placesign.com
206271663,StratEx Advisors,stratexadvisors.com
206272819,Donovan Ventures,dv-llc.com
206274163,Mechasys,mechasys.ca
206277779,City Lift Parking,cityliftparking.com
206278704,Gardner Builders,gardner-builders.com
206281783,SYNC N SCALE,sync-n-scale.com
208424304,OuiSpoon,ouispoon.fr
208424715,NTT Venture Capital,nttvc.com
208425585,Stackmatix,stackmatix.com
208426251,Odd Industries,odd.co
208426821,The Wall Street Journal,wsj.com
208427156,SE Ventures,se.com
208428659,AgriChain,agrichain.com
208430409,Stanford Investment Group,stanfordinvestment.com
208431273,The Relationship Institute of San Francisco,trisf.com
208431524,DIVAN.TV 2.0,divantv.io
208433006,Aleap,aleap.no
208434204,SPIRE,spirestanford.org
208438434,Factory_OS,factoryos.com
208440065,The Kenney Group,thekenneygroup.com
208441057,LIUNA,liuna.org
208441189,Consolidated Contractors,ccc.gr
208441634,Sustainable Energy for All,seforall.org
208442972,Cherry Valley Solutions,cherryvalleysolutions.com
209157434,Inverness Counsel,invernesscounsel.com
209157962,CenterPoint Integrated Solutions,centerpoint-is.com
209158957,The Helm,thehelm.co
209161520,DelphicDB,delphicdb.com
209162727,Resolve Growth Partners,resolvegrowth.com
209885521,"Brian Willoughby, MD",eyesandface.com
209887310,College Democrats of America,collegedems.com
209891442,"Phil Boissiere, MFT",cognitivetherapysf.com
209891869,Passbase,passbase.com
209892659,SuperKids.com,superkids.com
209892666,Voter Capital,votercapital.org
209893887,Beldon Roofing,beldon.com
209928580,CGF - Compagnie Gestion et Finance,cgf.com
209931396,NextPower Capital,nextpowercapital.com
209954874,SunSpec Alliance,sunspec.org
209955173,Omni Public,omnipublic.global
209955688,Illinois Hispanic Chamber of Commerce,ihccbusiness.net
209957181,Veoware,veoware.space
212114626,Paul Simard,orangeecosystemsdesign.com
212122397,Contilio,contilio.com
212125440,Trophic Communications,trophic.eu
212125539,Creo Invest,creoinvest.co
212126877,World Best Gaming,worldbest.gg
212127266,SAVOIE CAPITAL,savoiecapital.com
212127741,Skyven Technologies,skyventechnologies.com
212128580,Cyberpunk Lab,cyberpunklab.com
212129938,Bricks Health,brickshealth.com
212131434,Gas Technology Institute,gti.energy
212131491,ME Engineers,me-engineers.com
212139330,gimMe Snacks,gimmehealth.com
212141867,Rembrandt Yard,rembrandtyard.com
212145364,SightSpan,sightspan.com
212147619,Backbone Capital Advisors,backbonecap.com
212152786,Ladderworks,ladderworks.co
212153934,Startup Advisory Group,startupadvisorygroup.co
212154954,Walden Green Energy,waldengreenenergy.com
212155434,Flux Energy Systems,fluxenergysystems.com
212156921,Glowing Plant,glowingplant.com
212168433,Butterscotch,butterscotchmusic.com
